date,loc,no2,o3,co,so2,pm10,pm25
20170916,성동구,0.011,0.027,0.4,0.004,10,4
20170916,성북구,0.021,0.018,0.3,0.002,13,6
20170916,송파구,0.014,0.02,0.2,0.004,11,5
20170916,양천구,0.014,0.025,0.3,0.002,8,5
20170916,영등포구,0.007,0.032,,0.005,9,4
20170916,용산구,0.01,0.027,0.2,0.003,7,5
20170916,은평구,0.009,0.032,0.3,0.003,7,4
20170916,종로구,0.016,0.025,0.3,0.002,8,5
20170916,중구,0.02,0.022,0.3,0.002,9,5
20170916,중랑구,0.01,0.023,0.3,0.005,9,4
20170917,강남구,0.011,0.018,0.3,0.004,8,4
20170917,강동구,0.007,0.021,0.3,0.003,8,3
20170917,강북구,0.007,0.028,0.2,0.003,7,3
20170917,강서구,0.013,0.018,0.2,0.005,12,5
20170917,관악구,0.013,0.018,0.2,0.004,10,3
20170917,광진구,0.012,0.028,0.4,0.003,6,3
20170917,구로구,0.01,0.02,0.3,0.004,10,5
20170917,금천구,0.013,0.022,0.3,0.003,7,4
20170917,노원구,0.011,0.022,0.3,0.001,10,5
20170917,도봉구,0.009,0.023,0.3,0.003,8,4
20170917,동대문구,0.013,0.016,0.3,0.004,8,4
20170917,동작구,0.012,0.022,0.2,0.003,7,3
20170917,마포구,0.007,0.026,0.3,0.003,5,5
20170917,서대문구,0.017,0.026,0.4,0.004,7,4
20170917,서초구,0.004,0.018,0.3,0.004,9,4
20170917,성동구,0.008,0.022,0.4,0.003,9,4
20170917,성북구,0.011,0.021,0.2,0.002,10,5
20170917,송파구,0.009,0.026,0.2,0.004,7,3
20170917,양천구,0.012,0.02,0.3,0.002,8,4
20170917,영등포구,0.006,0.022,0.4,0.005,11,4
20170917,용산구,0.008,0.023,0.2,0.003,6,5
20170917,은평구,0.009,0.026,0.4,0.003,7,3
20170917,종로구,0.009,0.026,0.3,0.003,6,4
20170917,중구,0.014,0.023,0.3,0.002,7,3
20170917,중랑구,0.01,0.019,0.3,0.006,7,3
20170918,강남구,0.02,0.007,0.3,0.004,11,5
20170918,강동구,0.017,0.007,0.3,0.003,13,5
20170918,강북구,0.011,0.016,0.2,0.002,7,3
20170918,강서구,0.018,0.011,0.3,0.005,17,7
20170918,관악구,0.022,0.008,0.3,0.004,13,4
20170918,광진구,0.021,0.018,0.4,0.003,8,4
20170918,구로구,0.016,0.01,0.4,0.005,14,6
20170918,금천구,0.023,0.007,0.3,0.003,9,5
20170918,노원구,0.017,0.013,0.3,0.001,10,5
20170918,도봉구,0.016,0.013,0.3,0.004,11,5
20170918,동대문구,0.023,0.007,0.3,0.004,13,5
20170918,동작구,0.024,0.008,0.3,0.003,10,5
20170918,마포구,0.019,0.011,0.4,0.003,10,8
20170918,서대문구,0.024,0.008,0.5,0.004,11,7
20170918,서초구,0.018,0.008,0.4,0.004,11,5
20170918,성동구,0.016,0.008,0.5,0.004,13,5
20170918,성북구,0.018,0.012,0.3,0.003,15,6
20170918,송파구,0.02,0.006,0.3,0.004,10,5
20170918,양천구,0.017,0.01,0.3,0.002,11,6
20170918,영등포구,0.025,0.009,0.4,0.005,15,5
20170918,용산구,0.017,0.006,0.2,0.003,9,7
20170918,은평구,0.016,0.009,0.4,0.003,8,4
20170918,종로구,0.021,0.011,0.4,0.003,13,5
20170918,중구,0.025,0.009,0.4,0.002,13,6
20170918,중랑구,0.012,0.015,0.3,0.006,10,4
20170919,강남구,0.024,0.017,0.4,0.004,34,24
20170919,강동구,0.032,0.012,0.5,0.003,29,15
20170919,강북구,0.019,0.017,0.4,0.002,20,5
20170919,강서구,0.024,0.024,0.4,0.006,40,24
20170919,관악구,0.013,0.036,0.4,0.005,28,16
20170919,광진구,0.044,0.017,0.7,0.005,29,19
20170919,구로구,0.014,0.026,0.4,0.006,33,16
20170919,금천구,0.02,0.033,0.4,0.004,28,21
20170919,노원구,0.032,0.017,0.4,0.002,30,17
20170919,도봉구,0.027,0.014,0.5,0.003,26,14
20170919,동대문구,0.026,0.016,0.4,0.005,30,16
20170919,동작구,0.026,0.019,0.4,0.004,36,32
20170919,마포구,0.018,0.034,0.5,0.005,29,22
20170919,서대문구,0.021,0.028,0.5,0.005,33,19
20170919,서초구,0.019,0.021,0.5,0.005,33,15
20170919,성동구,0.024,0.015,0.6,0.004,29,15
20170919,성북구,0.031,0.013,0.5,0.004,34,21
20170919,송파구,0.032,0.008,0.4,0.004,24,15
20170919,양천구,0.022,0.027,0.4,0.004,34,23
20170919,영등포구,0.015,0.041,0.5,0.006,39,15
20170919,용산구,0.022,0.02,0.3,0.004,30,20
20170919,은평구,0.02,0.022,0.6,0.003,28,18
20170919,종로구,0.03,0.023,0.5,0.004,33,20
20170919,중구,0.032,0.024,0.5,0.004,35,24
20170919,중랑구,0.022,0.02,0.4,0.007,26,15
20170920,강남구,0.014,0.025,0.3,0.005,29,13
20170920,강동구,0.012,0.029,0.4,0.003,32,11
20170920,강북구,,,,,,
20170920,강서구,0.018,0.024,0.3,0.006,38,16
20170920,관악구,0.014,0.025,0.3,0.005,24,9
20170920,광진구,0.019,0.035,0.4,0.005,24,12
20170920,구로구,0.011,0.023,0.3,0.005,31,14
20170920,금천구,0.016,0.028,0.3,0.003,22,13
20170920,노원구,0.013,0.039,0.3,0.002,34,16
20170920,도봉구,0.008,0.038,0.3,0.004,30,12
20170920,동대문구,0.014,0.026,0.3,0.004,29,10
20170920,동작구,0.016,0.03,0.3,0.003,31,13
20170920,마포구,0.015,0.03,0.4,0.003,24,14
20170920,서대문구,0.019,0.027,0.3,0.005,27,12
20170920,서초구,0.014,0.026,0.4,0.005,33,10
20170920,성동구,0.017,0.022,0.5,0.003,31,10
20170920,성북구,0.015,0.031,0.3,0.003,37,14
20170920,송파구,0.013,0.027,0.3,0.004,24,12
20170920,양천구,0.02,0.023,0.4,0.003,30,15
20170920,영등포구,0.017,0.031,0.3,0.005,35,11
20170920,용산구,0.015,0.024,0.2,0.003,24,12
20170920,은평구,0.01,0.034,0.4,0.003,25,10
20170920,종로구,0.016,0.032,0.4,0.003,21,10
20170920,중구,0.016,0.031,0.4,0.003,27,11
20170920,중랑구,0.013,0.031,0.4,0.006,27,13
20170921,강남구,0.03,0.002,0.4,0.004,19,11
20170921,강동구,0.027,0.003,0.4,0.003,23,9
20170921,강북구,0.032,,0.4,0.003,15,6
20170921,강서구,0.042,0.004,0.5,0.006,33,14
20170921,관악구,0.034,0.004,0.5,0.005,21,10
20170921,광진구,0.035,0.013,0.5,0.004,18,10
20170921,구로구,0.028,0.003,0.5,0.006,25,14
20170921,금천구,0.035,0.003,0.5,0.003,16,11
20170921,노원구,0.037,0.004,0.5,0.002,25,12
20170921,도봉구,0.035,0.004,0.6,0.004,20,10
20170921,동대문구,0.035,0.004,0.4,0.004,25,11
20170921,동작구,0.033,0.007,0.4,0.005,23,12
20170921,마포구,0.037,0.004,0.6,0.003,18,13
20170921,서대문구,0.031,0.006,0.5,0.005,22,12
20170921,서초구,0.029,0.004,0.5,0.005,24,10
20170921,성동구,0.024,0.003,0.7,0.004,23,10
20170921,성북구,0.034,0.004,0.5,0.003,29,13
20170921,송파구,0.026,0.002,0.4,0.004,20,11
20170921,양천구,0.041,0.002,0.5,0.004,25,15
20170921,영등포구,0.04,0.004,0.6,0.005,29,11
20170921,용산구,0.03,0.001,0.4,0.003,18,13
20170921,은평구,0.025,0.008,0.6,0.003,16,8
20170921,종로구,0.038,0.004,0.5,0.003,20,11
20170921,중구,0.041,0.002,0.5,0.003,21,11
20170921,중랑구,0.027,0.006,0.4,0.006,19,10
20170922,강남구,0.032,0.012,0.4,0.005,23,14
20170922,강동구,0.029,0.015,0.4,0.004,23,12
20170922,강북구,0.027,0.013,0.4,0.002,24,16
20170922,강서구,0.051,0.012,0.5,0.006,35,19
20170922,관악구,0.051,0.007,0.5,0.005,28,16
20170922,광진구,0.033,0.026,0.5,0.004,20,13
20170922,구로구,0.035,0.009,0.6,0.005,29,19
20170922,금천구,0.055,0.006,0.6,0.003,28,24
20170922,노원구,0.047,0.014,0.5,0.002,31,20
20170922,도봉구,0.045,0.007,0.6,0.004,30,20
20170922,동대문구,0.037,0.015,0.4,0.004,23,12
20170922,동작구,0.058,0.005,0.5,0.004,35,21
20170922,마포구,0.043,0.017,0.5,0.003,20,16
20170922,서대문구,0.029,0.028,0.5,0.005,24,18
20170922,서초구,0.034,0.015,0.5,0.004,28,16
20170922,성동구,0.03,0.01,0.7,0.004,27,13
20170922,성북구,0.049,0.006,0.6,0.003,36,24
20170922,송파구,0.036,0.004,0.4,0.004,23,16
20170922,양천구,0.053,0.008,0.6,0.003,29,22
20170922,영등포구,0.049,0.014,0.6,0.005,31,14
20170922,용산구,0.032,0.015,0.3,0.003,19,15
20170922,은평구,0.023,0.028,0.6,0.003,23,17
20170922,종로구,0.045,0.014,0.5,0.003,21,16
20170922,중구,0.052,0.012,0.5,0.003,26,17
20170922,중랑구,0.029,0.016,0.4,0.006,20,12
20170923,강남구,0.034,0.014,0.5,0.005,50,39
20170923,강동구,0.046,0.005,0.6,0.004,38,21
20170923,강북구,0.033,0.008,0.4,0.003,31,24
20170923,강서구,0.029,0.027,0.4,0.006,33,22
20170923,관악구,0.021,0.032,0.4,0.007,27,15
20170923,광진구,0.058,0.01,0.8,0.004,35,24
20170923,구로구,0.019,0.026,0.5,0.007,29,22
20170923,금천구,0.028,0.034,0.5,0.004,26,20
20170923,노원구,0.036,0.022,0.5,0.003,39,27
20170923,도봉구,0.036,0.014,0.6,0.004,35,22
20170923,동대문구,0.043,0.007,0.5,0.005,39,23
20170923,동작구,0.027,0.027,0.4,0.004,35,22
20170923,마포구,0.024,0.032,0.5,0.005,29,23
20170923,서대문구,0.028,0.021,0.5,0.005,31,24
20170923,서초구,0.022,0.028,0.5,0.006,31,19
20170923,성동구,0.034,0.012,0.7,0.004,36,21
20170923,성북구,0.045,0.004,0.6,0.004,47,32
20170923,송파구,0.035,0.015,0.5,0.004,33,22
20170923,양천구,0.032,0.025,0.5,0.005,35,25
20170923,영등포구,0.028,0.039,0.6,0.007,34,17
20170923,용산구,0.031,0.014,0.4,0.004,33,23
20170923,은평구,0.03,0.016,0.7,0.004,31,24
20170923,종로구,0.046,0.011,0.6,0.004,37,25
20170923,중구,0.05,0.011,0.6,0.004,40,26
20170923,중랑구,0.031,0.015,0.5,0.006,31,20
20170924,강남구,0.027,0.008,0.5,0.005,60,38
20170924,강동구,0.028,0.008,0.5,0.004,61,25
20170924,강북구,0.023,0.009,0.5,0.003,53,30
20170924,강서구,0.029,0.017,0.5,0.006,70,35
20170924,관악구,0.026,0.012,0.6,0.005,51,27
20170924,광진구,0.032,0.02,0.8,0.003,53,31
20170924,구로구,0.02,0.014,0.6,0.006,57,34
20170924,금천구,0.028,0.015,0.5,0.003,45,32
20170924,노원구,0.035,0.01,0.6,0.002,61,32
20170924,도봉구,0.032,0.008,0.7,0.004,61,27
20170924,동대문구,0.029,0.009,0.5,0.005,67,28
20170924,동작구,0.028,0.014,0.5,0.003,58,32
20170924,마포구,0.029,0.015,0.6,0.004,56,31
20170924,서대문구,,,,,,
20170924,서초구,0.025,0.013,0.6,0.005,56,26
20170924,성동구,0.023,0.01,0.8,0.004,60,25
20170924,성북구,0.034,0.011,0.6,0.004,81,35
20170924,송파구,0.026,0.006,0.5,0.004,45,24
20170924,양천구,0.032,0.013,0.6,0.004,57,37
20170924,영등포구,0.029,0.02,0.7,0.006,70,26
20170924,용산구,0.026,0.01,0.4,0.003,55,29
20170924,은평구,0.016,0.023,0.7,0.003,56,28
20170924,종로구,0.034,0.013,0.6,0.004,53,30
20170924,중구,0.037,0.012,0.6,0.004,58,30
20170924,중랑구,0.021,0.012,0.5,0.006,53,25
20170925,강남구,0.028,0.012,0.5,0.004,42,29
20170925,강동구,0.028,0.013,0.5,0.004,47,22
20170925,강북구,0.015,0.019,0.4,0.002,37,25
20170925,강서구,0.033,0.015,0.5,0.005,51,27
20170925,관악구,0.032,0.011,0.5,0.005,40,25
20170925,광진구,0.035,0.022,0.7,0.003,40,28
20170925,구로구,0.021,0.016,0.6,0.005,46,30
20170925,금천구,0.03,0.016,0.6,0.003,38,30
20170925,노원구,0.026,0.022,0.5,0.002,45,27
20170925,도봉구,0.021,0.025,0.5,0.003,41,22
20170925,동대문구,0.03,0.01,0.5,0.004,44,23
20170925,동작구,0.034,0.014,0.6,0.003,57,30
20170925,마포구,0.029,0.019,0.6,0.003,38,25
20170925,서대문구,0.024,0.026,0.5,0.005,41,28
20170925,서초구,0.035,0.009,0.6,0.005,46,24
20170925,성동구,0.024,0.012,0.7,0.004,48,21
20170925,성북구,0.026,0.019,0.5,0.003,50,27
20170925,송파구,0.027,0.012,0.8,0.005,41,24
20170925,양천구,0.032,0.017,0.5,0.003,52,30
20170925,영등포구,0.033,0.02,0.6,0.005,49,22
20170925,용산구,0.026,0.012,0.4,0.003,39,26
20170925,은평구,0.019,0.023,0.7,0.003,38,22
20170925,종로구,0.033,0.018,0.6,0.003,38,25
20170925,중구,0.038,0.015,0.6,0.003,43,26
20170925,중랑구,0.021,0.017,0.5,0.006,39,22
20170926,강남구,0.026,0.011,0.4,0.005,29,17
20170926,강동구,0.023,0.016,0.4,0.004,35,15
20170926,강북구,0.017,0.014,0.3,0.002,28,18
20170926,강서구,0.037,0.014,0.5,0.006,44,22
20170926,관악구,0.027,0.013,0.4,0.005,30,16
20170926,광진구,0.023,0.029,0.6,0.003,28,17
20170926,구로구,0.02,0.015,0.5,0.005,35,21
20170926,금천구,0.04,0.01,0.5,0.003,30,24
20170926,노원구,0.038,0.011,0.5,0.002,38,23
20170926,도봉구,0.028,0.014,0.6,0.004,35,20
20170926,동대문구,0.031,0.008,0.4,0.004,37,19
20170926,동작구,0.043,0.007,0.5,0.003,42,24
20170926,마포구,0.026,0.02,0.5,0.003,29,20
20170926,서대문구,0.019,0.035,0.4,0.004,32,19
20170926,서초구,0.019,0.019,0.5,0.004,35,15
20170926,성동구,0.018,0.018,0.6,0.004,36,16
20170926,성북구,0.034,0.008,0.6,0.003,45,26
20170926,송파구,0.033,0.003,0.6,0.004,35,19
20170926,양천구,0.033,0.016,0.5,0.003,34,24
20170926,영등포구,0.028,0.024,0.4,0.005,39,16
20170926,용산구,0.019,0.019,0.3,0.003,29,17
20170926,은평구,0.022,0.021,0.6,0.003,31,20
20170926,종로구,0.036,0.012,0.5,0.003,32,21
20170926,중구,0.039,0.012,0.5,0.003,36,21
20170926,중랑구,0.022,0.016,0.4,0.006,31,16
20170927,강남구,0.039,0.012,0.4,0.005,33,22
20170927,강동구,0.041,0.013,0.5,0.004,39,19
20170927,강북구,0.026,0.012,0.4,0.003,41,29
20170927,강서구,0.038,0.02,0.5,0.006,51,33
20170927,관악구,0.033,0.016,0.5,0.006,40,24
20170927,광진구,0.048,0.023,0.8,0.003,31,22
20170927,구로구,0.026,0.018,0.5,0.007,42,26
20170927,금천구,0.042,0.015,0.5,0.004,39,31
20170927,노원구,0.047,0.011,0.5,0.002,47,31
20170927,도봉구,0.034,0.015,0.6,0.002,43,26
20170927,동대문구,0.038,0.013,0.5,0.005,41,24
20170927,동작구,0.044,0.016,0.5,0.004,49,31
20170927,마포구,0.038,0.024,0.6,0.004,45,31
20170927,서대문구,0.029,0.023,0.5,0.005,45,31
20170927,서초구,0.037,0.016,0.6,0.005,45,24
20170927,성동구,0.034,0.01,0.6,0.004,39,23
20170927,성북구,0.041,0.015,0.6,0.004,52,32
20170927,송파구,0.04,0.01,0.6,0.003,34,20
20170927,양천구,0.037,0.019,0.5,0.004,54,43
20170927,영등포구,0.036,0.028,0.6,0.007,48,27
20170927,용산구,0.034,0.014,0.4,0.004,38,28
20170927,은평구,0.038,0.022,0.8,0.006,44,30
20170927,종로구,0.046,0.018,0.6,0.004,41,27
20170927,중구,0.051,0.016,0.6,0.004,50,32
20170927,중랑구,0.035,0.017,0.5,0.006,33,21
20170928,강남구,0.019,0.01,0.3,0.005,11,6
20170928,강동구,0.014,0.016,0.3,0.004,11,4
20170928,강북구,0.011,0.009,0.2,0.002,5,3
20170928,강서구,0.017,0.015,0.3,0.005,12,5
20170928,관악구,0.015,0.011,0.3,0.005,11,4
20170928,광진구,0.02,0.024,0.5,0.003,7,5
20170928,구로구,0.011,0.014,0.3,0.005,9,5
20170928,금천구,0.017,0.015,0.3,0.003,8,5
20170928,노원구,0.01,0.024,0.3,0.002,13,6
20170928,도봉구,0.014,0.017,0.3,0.002,11,6
20170928,동대문구,0.018,0.01,0.3,0.004,11,5
20170928,동작구,0.021,0.012,0.3,0.003,14,6
20170928,마포구,0.015,0.013,0.4,0.003,7,6
20170928,서대문구,0.02,0.016,0.4,0.004,10,6
20170928,서초구,0.019,0.01,0.4,0.004,12,5
20170928,성동구,0.015,0.013,0.5,0.004,12,6
20170928,성북구,0.016,0.016,0.4,0.003,13,7
20170928,송파구,0.015,0.016,0.3,0.004,9,5
20170928,양천구,0.016,0.016,0.3,0.002,8,5
20170928,영등포구,0.019,0.019,0.3,0.005,12,4
20170928,용산구,0.017,0.007,0.3,0.003,10,7
20170928,은평구,0.016,0.016,0.5,0.005,8,4
20170928,종로구,0.018,0.014,0.3,0.003,10,6
20170928,중구,0.02,0.014,0.4,0.003,10,6
20170928,중랑구,0.015,0.013,0.3,0.006,10,4
20170929,강남구,0.019,0.022,0.3,0.004,20,9
20170929,강동구,0.028,0.018,0.4,0.004,27,9
20170929,강북구,0.016,0.019,0.3,0.003,14,6
20170929,강서구,0.024,0.02,0.4,0.005,23,9
20170929,관악구,0.017,0.02,0.3,0.005,18,7
20170929,광진구,0.032,0.024,0.5,0.004,18,9
20170929,구로구,0.016,0.018,0.4,0.006,20,7
20170929,금천구,0.022,0.022,0.4,0.003,14,9
20170929,노원구,0.026,0.024,0.4,0.002,24,10
20170929,도봉구,0.018,0.024,0.5,0.005,19,9
20170929,동대문구,0.025,0.018,0.4,0.004,22,7
20170929,동작구,0.019,0.024,0.3,0.003,24,8
20170929,마포구,0.023,0.022,0.4,0.004,16,11
20170929,서대문구,0.022,0.025,0.5,0.005,19,10
20170929,서초구,0.021,0.019,0.4,0.005,20,6
20170929,성동구,0.024,0.016,0.6,0.003,24,8
20170929,성북구,0.026,0.019,0.4,0.003,24,9
20170929,송파구,0.022,0.021,0.5,0.004,22,9
20170929,양천구,0.024,0.02,0.4,0.003,18,11
20170929,영등포구,0.024,0.025,0.4,0.005,24,6
20170929,용산구,0.017,0.022,0.3,0.003,14,8
20170929,은평구,0.027,0.021,0.5,0.006,16,6
20170929,종로구,0.023,0.023,0.4,0.003,17,10
20170929,중구,0.028,0.019,0.4,0.003,19,10
20170929,중랑구,0.02,0.022,0.4,0.006,19,8
20170930,강남구,0.031,0.011,0.4,0.005,18,9
20170930,강동구,0.043,0.007,0.5,0.004,23,8
20170930,강북구,0.029,0.012,0.3,0.004,14,6
20170930,강서구,0.029,0.018,0.4,0.006,24,8
20170930,관악구,0.015,0.025,0.3,0.007,18,7
20170930,광진구,0.045,0.016,0.6,0.003,17,9
20170930,구로구,0.018,0.018,0.4,0.007,19,9
20170930,금천구,0.018,0.033,0.3,0.004,13,8
20170930,노원구,0.037,0.009,0.4,0.004,24,11
20170930,도봉구,0.035,0.009,0.5,0.005,19,9
20170930,동대문구,0.034,0.01,0.4,0.005,21,8
20170930,동작구,0.023,0.026,0.3,0.005,22,8
20170930,마포구,0.024,0.023,0.5,0.005,14,10
20170930,서대문구,0.023,0.024,0.5,0.007,19,9
20170930,서초구,0.021,0.021,0.4,0.006,18,7
20170930,성동구,0.03,0.01,0.5,0.004,22,9
20170930,성북구,0.038,0.009,0.5,0.004,27,11
20170930,송파구,0.029,0.015,0.5,0.004,17,7
20170930,양천구,0.026,0.019,0.4,0.004,18,12
20170930,영등포구,0.022,0.03,0.5,0.007,22,7
20170930,용산구,0.028,0.014,0.3,0.004,14,8
20170930,은평구,0.031,0.02,0.6,0.007,16,7
20170930,종로구,0.034,0.016,0.5,0.005,17,9
20170930,중구,0.036,0.015,0.4,0.005,19,10
20170930,중랑구,0.026,0.019,0.4,0.006,18,7
20171001,강남구,0.025,0.012,0.4,0.004,49,35
20171001,강동구,0.024,0.015,0.5,0.004,37,21
20171001,강북구,0.019,0.014,0.4,0.003,39,26
20171001,강서구,0.041,0.014,0.6,0.006,48,31
20171001,관악구,0.027,0.013,0.6,0.005,38,22
20171001,광진구,0.025,0.031,0.7,0.003,35,25
20171001,구로구,0.029,0.011,0.6,0.005,41,28
20171001,금천구,0.037,0.01,0.5,0.003,29,24
20171001,노원구,0.032,0.013,0.6,0.003,45,30
20171001,도봉구,0.024,0.02,0.6,0.003,42,23
20171001,동대문구,0.031,0.009,0.5,0.004,42,25
20171001,동작구,0.029,0.021,0.5,0.003,45,27
20171001,마포구,0.034,0.016,0.6,0.004,40,30
20171001,서대문구,0.023,0.028,0.5,0.005,39,28
20171001,서초구,0.031,0.014,0.6,0.005,41,24
20171001,성동구,0.022,0.011,0.6,0.004,42,24
20171001,성북구,0.027,0.018,0.6,0.003,54,32
20171001,송파구,0.03,0.004,0.7,0.004,34,20
20171001,양천구,0.042,0.011,0.6,0.003,44,33
20171001,영등포구,0.034,0.021,0.7,0.005,49,24
20171001,용산구,0.028,0.012,0.4,0.003,38,29
20171001,은평구,0.021,0.037,0.7,0.006,36,23
20171001,종로구,0.037,0.014,0.6,0.003,38,28
20171001,중구,0.042,0.011,0.6,0.003,45,30
20171001,중랑구,0.018,0.023,0.4,0.006,34,21
20171002,강남구,0.014,0.018,0.3,0.004,10,7
20171002,강동구,0.013,0.022,0.3,0.003,9,6
20171002,강북구,0.009,0.022,0.2,0.002,6,4
20171002,강서구,0.018,0.018,0.3,0.006,11,7
20171002,관악구,0.014,0.017,0.3,0.005,10,4
20171002,광진구,0.016,0.031,0.4,0.003,7,6
20171002,구로구,0.012,0.017,0.3,0.005,8,6
20171002,금천구,0.013,0.027,0.3,0.002,6,5
20171002,노원구,0.012,0.024,0.3,0.003,14,9
20171002,도봉구,0.01,0.025,0.4,0.003,12,8
20171002,동대문구,0.016,0.014,0.3,0.004,11,7
20171002,동작구,0.018,0.022,0.3,0.002,10,6
20171002,마포구,0.011,0.027,0.4,0.003,6,9
20171002,서대문구,0.018,0.025,0.4,0.004,8,7
20171002,서초구,0.012,0.021,0.4,0.005,11,5
20171002,성동구,0.011,0.018,0.4,0.003,11,6
20171002,성북구,0.015,0.022,0.4,0.002,14,9
20171002,송파구,0.013,0.023,0.3,0.003,8,6
20171002,양천구,0.019,0.018,0.3,0.002,9,7
20171002,영등포구,0.018,0.026,0.5,0.005,9,5
20171002,용산구,0.01,0.021,0.3,0.003,9,9
20171002,은평구,0.012,0.031,0.5,0.005,8,5
20171002,종로구,0.015,0.025,0.3,0.003,10,8
20171002,중구,0.016,0.026,0.3,0.003,10,8
20171002,중랑구,0.013,0.02,0.3,0.006,9,6
20171003,강남구,0.015,0.018,0.3,0.005,34,10
20171003,강동구,0.012,0.025,0.3,0.004,44,9
20171003,강북구,0.01,0.021,0.2,0.002,30,8
20171003,강서구,0.011,0.023,0.3,0.006,36,8
20171003,관악구,0.008,0.02,0.3,0.005,32,9
20171003,광진구,0.016,0.033,0.4,0.003,34,10
20171003,구로구,0.009,0.02,0.3,0.005,34,9
20171003,금천구,0.013,0.023,0.3,0.003,22,9
20171003,노원구,0.007,0.033,0.3,0.003,42,12
20171003,도봉구,0.01,0.027,0.4,0.002,38,9
20171003,동대문구,0.014,0.019,0.3,0.004,39,9
20171003,동작구,0.013,0.025,0.3,0.003,41,9
20171003,마포구,0.011,0.026,0.4,0.004,29,12
20171003,서대문구,0.018,0.024,0.4,0.005,35,12
20171003,서초구,0.013,0.02,0.4,0.005,37,8
20171003,성동구,0.013,0.017,0.4,0.004,40,10
20171003,성북구,0.013,0.025,0.3,0.003,47,11
20171003,송파구,0.014,0.019,0.3,0.004,34,10
20171003,양천구,0.014,0.021,0.3,0.003,29,10
20171003,영등포구,0.015,0.028,0.3,0.005,41,7
20171003,용산구,0.014,0.017,0.3,0.003,27,12
20171003,은평구,0.013,0.025,0.5,0.005,31,8
20171003,종로구,0.014,0.024,0.3,0.003,28,12
20171003,중구,0.016,0.022,0.4,0.003,33,11
20171003,중랑구,0.01,0.024,0.3,0.005,34,9
20171004,강남구,0.009,0.02,0.3,0.004,27,9
20171004,강동구,0.01,0.023,0.3,0.004,31,7
20171004,강북구,0.008,0.016,0.2,0.002,20,7
20171004,강서구,0.012,0.022,0.3,0.005,34,9
20171004,관악구,0.01,0.016,0.3,0.005,25,6
20171004,광진구,0.014,0.029,0.3,0.004,24,9
20171004,구로구,0.007,0.018,0.3,0.005,28,9
20171004,금천구,0.012,0.022,0.3,0.003,19,9
20171004,노원구,0.006,0.027,0.3,0.003,33,11
20171004,도봉구,0.008,0.025,0.3,0.004,30,8
20171004,동대문구,0.012,0.018,0.3,0.004,29,6
20171004,동작구,0.013,0.018,0.3,0.003,32,9
20171004,마포구,0.013,0.02,0.4,0.004,21,11
20171004,서대문구,0.018,0.02,0.4,0.005,26,10
